,peak_ind,gene_ind
31745,3264,171
31746,3264,201
31747,3264,234
31748,3264,242
31749,3264,250
31750,3264,306
31751,3264,361
31752,3264,378
31753,3264,429
31754,3264,1757
31755,3272,444
31756,3272,743
31757,3272,1441
31758,3272,1789
31759,3272,2137
31760,3274,3
31761,3274,20
31762,3274,48
31763,3274,66
31764,3274,76
31765,3274,79
31766,3274,82
31767,3274,98
31768,3274,126
31769,3274,129
31770,3274,234
31771,3274,242
31772,3274,250
31773,3274,306
31774,3274,378
31775,3274,429
31776,3275,340
31777,3278,4
31778,3278,30
31779,3278,31
31780,3278,62
31781,3278,106
31782,3278,119
31783,3278,193
31784,3278,194
31785,3278,292
31786,3278,367
31787,3278,596
31788,3279,340
31789,3279,368
31790,3279,599
31791,3279,839
31792,3280,114
31793,3280,196
31794,3280,444
31795,3280,447
31796,3280,555
31797,3280,578
31798,3280,609
31799,3280,743
31800,3280,814
31801,3280,834
31802,3280,856
31803,3280,908
31804,3280,1043
31805,3280,1058
31806,3280,1100
31807,3280,1163
31808,3280,1229
31809,3280,1231
31810,3280,1236
31811,3280,1314
31812,3280,1334
31813,3280,1335
31814,3280,1344
31815,3280,1441
31816,3280,1469
31817,3280,1562
31818,3280,1567
31819,3280,1646
31820,3280,1789
31821,3280,1955
31822,3280,2122
31823,3280,2127
31824,3280,2137
31825,3280,2223
31826,3280,2282
31827,3280,2382
31828,3280,2785
31829,3280,2792
31830,3280,2841
31831,3280,3024
31832,3280,3243
31833,3280,3335
31834,3280,3479
31835,3280,4262
31836,3280,4654
31837,3281,20
31838,3281,48
31839,3281,66
31840,3281,76
31841,3281,82
31842,3281,98
31843,3281,126
31844,3281,129
31845,3281,234
31846,3281,242
31847,3281,429
31848,3282,30
31849,3283,20
31850,3283,48
31851,3283,66
31852,3283,76
31853,3283,79
31854,3283,82
31855,3283,98
31856,3283,126
31857,3283,129
31858,3283,171
31859,3283,234
31860,3283,242
31861,3283,250
31862,3283,378
31863,3283,429
31864,3283,1101
31865,3285,215
31866,3285,222
31867,3285,259
31868,3285,338
31869,3285,340
31870,3285,342
31871,3285,346
31872,3285,368
31873,3285,599
31874,3285,726
31875,3285,779
31876,3285,787
31877,3285,793
31878,3285,839
31879,3285,936
31880,3285,1292
31881,3286,62
31882,3291,20
31883,3291,48
31884,3291,66
31885,3291,121
31886,3291,306
31887,3293,3
31888,3293,20
31889,3293,48
31890,3293,66
31891,3293,76
31892,3293,79
31893,3293,82
31894,3293,98
31895,3293,126
31896,3293,129
31897,3293,154
31898,3293,171
31899,3293,201
31900,3293,234
31901,3293,242
31902,3293,250
31903,3293,306
31904,3293,378
31905,3293,429
31906,3294,839
31907,3300,48
31908,3300,66
31909,3300,76
31910,3300,79
31911,3300,98
31912,3302,62
31913,3302,340
31914,3302,507
31915,3302,599
31916,3302,839
31917,3306,8123
31918,3307,8222
31919,3307,8551
31920,3309,9190
31921,3310,48
31922,3310,66
31923,3310,79
31924,3316,215
31925,3316,340
31926,3316,346
31927,3316,368
31928,3316,521
31929,3324,114
31930,3324,196
31931,3324,285
31932,3324,322
31933,3324,409
31934,3324,430
31935,3324,444
31936,3324,447
31937,3324,555
31938,3324,561
31939,3324,578
31940,3324,604
31941,3324,609
31942,3324,640
31943,3324,743
31944,3324,774
31945,3324,814
31946,3324,834
31947,3324,856
31948,3324,908
31949,3324,1043
31950,3324,1058
31951,3324,1100
31952,3324,1163
31953,3324,1229
31954,3324,1231
31955,3324,1236
31956,3324,1275
31957,3324,1334
31958,3324,1342
31959,3324,1344
31960,3324,1441
31961,3324,1460
31962,3324,1469
31963,3324,1549
31964,3324,1562
31965,3324,1563
31966,3324,1567
31967,3324,1625
31968,3324,1646
31969,3324,1789
31970,3324,1955
31971,3324,2127
31972,3324,2137
31973,3324,2155
31974,3324,2210
31975,3324,2223
31976,3324,2282
31977,3324,2382
31978,3324,2528
31979,3324,2785
31980,3324,2841
31981,3324,2872
31982,3324,3024
31983,3324,3170
31984,3324,3243
31985,3324,3335
31986,3324,3450
31987,3324,3479
31988,3324,3520
31989,3324,4132
31990,3324,4262
31991,3324,4654
31992,3324,5130
31993,3324,5145
31994,3327,15
31995,3327,19
31996,3327,25
31997,3327,38
31998,3331,3
31999,3331,20
32000,3331,48
32001,3331,66
32002,3331,76
32003,3331,79
32004,3331,82
32005,3331,98
32006,3331,121
32007,3331,126
32008,3331,129
32009,3331,131
32010,3331,154
32011,3331,171
32012,3331,201
32013,3331,234
32014,3331,242
32015,3331,250
32016,3331,306
32017,3331,378
32018,3331,429
32019,3331,448
32020,3331,603
32021,3331,631
32022,3331,668
32023,3331,1101
32024,3331,1757
32025,3332,48
32026,3332,66
32027,3332,121
32028,3334,14
32029,3334,15
32030,3334,19
32031,3334,25
32032,3334,36
32033,3334,38
32034,3334,44
32035,3334,61
32036,3334,71
32037,3334,73
32038,3334,86
32039,3334,116
32040,3334,120
32041,3334,138
32042,3334,247
32043,3334,530
32044,3334,675
32045,3335,114
32046,3335,157
32047,3335,196
32048,3335,260
32049,3335,409
32050,3335,444
32051,3335,447
32052,3335,555
32053,3335,578
32054,3335,609
32055,3335,743
32056,3335,814
32057,3335,834
32058,3335,856
32059,3335,908
32060,3335,1043
32061,3335,1058
32062,3335,1100
32063,3335,1163
32064,3335,1229
32065,3335,1231
32066,3335,1236
32067,3335,1275
32068,3335,1334
32069,3335,1335
32070,3335,1342
32071,3335,1344
32072,3335,1441
32073,3335,1466
32074,3335,1535
32075,3335,1549
32076,3335,1562
32077,3335,1646
32078,3335,1955
32079,3335,2127
32080,3335,2137
32081,3335,2223
32082,3335,2382
32083,3335,2785
32084,3335,2841
32085,3335,2872
32086,3335,3024
32087,3335,3170
32088,3335,3243
32089,3335,3335
32090,3335,3421
32091,3335,3479
32092,3335,3723
32093,3335,4132
32094,3335,4262
32095,3335,4654
32096,3335,5130
32097,3335,5164
32098,3336,359
32099,3336,368
32100,3336,599
32101,3336,698
32102,3336,2421
32103,3338,8890
32104,3341,187
32105,3341,215
32106,3341,222
32107,3341,259
32108,3341,327
32109,3341,338
32110,3341,340
32111,3341,342
32112,3341,346
32113,3341,368
32114,3341,428
32115,3341,487
32116,3341,521
32117,3341,599
32118,3341,698
32119,3341,726
32120,3341,779
32121,3341,793
32122,3341,839
32123,3341,853
32124,3341,936
32125,3341,1292
32126,3341,1505
32127,3341,1686
32128,3341,1689
32129,3341,1789
32130,3341,2427
32131,3341,2467
32132,3341,3301
32133,3342,114
32134,3342,196
32135,3342,322
32136,3342,444
32137,3342,447
32138,3342,533
32139,3342,555
32140,3342,578
32141,3342,609
32142,3342,743
32143,3342,814
32144,3342,834
32145,3342,856
32146,3342,908
32147,3342,1043
32148,3342,1100
32149,3342,1163
32150,3342,1229
32151,3342,1231
32152,3342,1236
32153,3342,1314
32154,3342,1334
32155,3342,1335
32156,3342,1342
32157,3342,1344
32158,3342,1441
32159,3342,1469
32160,3342,1549
32161,3342,1562
32162,3342,1646
32163,3342,1789
32164,3342,1955
32165,3342,2127
32166,3342,2137
32167,3342,2155
32168,3342,2223
32169,3342,2282
32170,3342,2382
32171,3342,2528
32172,3342,2785
32173,3342,2841
32174,3342,2872
32175,3342,3024
32176,3342,3243
32177,3342,3335
32178,3342,3520
32179,3342,4262
32180,3342,4654
32181,3342,4941
32182,3342,5130
32183,3342,5164
32184,3342,6377
32185,3345,14
32186,3345,15
32187,3345,19
32188,3345,25
32189,3345,32
32190,3345,34
32191,3345,36
32192,3345,38
32193,3345,44
32194,3345,50
32195,3345,61
32196,3345,63
32197,3345,71
32198,3345,73
32199,3345,86
32200,3345,116
32201,3345,120
32202,3345,128
32203,3345,138
32204,3345,142
32205,3345,164
32206,3345,195
32207,3345,247
32208,3345,256
32209,3345,286
32210,3345,675
32211,3345,761
32212,3345,896
32213,3349,14
32214,3349,15
32215,3349,25
32216,3349,36
32217,3349,38
32218,3351,114
32219,3351,196
32220,3351,444
32221,3351,447
32222,3351,555
32223,3351,578
32224,3351,609
32225,3351,743
32226,3351,856
32227,3351,1043
32228,3351,1100
32229,3351,1163
32230,3351,1236
32231,3351,1441
32232,3351,1646
32233,3351,2137
32234,3351,2382
32235,3351,4654
32236,3352,20
32237,3352,48
32238,3352,66
32239,3352,76
32240,3352,79
32241,3352,82
32242,3352,98
32243,3352,126
32244,3352,129
32245,3352,154
32246,3352,234
32247,3352,242
32248,3352,250
32249,3352,378
32250,3352,429
32251,3353,306
32252,3365,215
32253,3365,222
32254,3365,259
32255,3365,305
32256,3365,327
32257,3365,338
32258,3365,340
32259,3365,342
32260,3365,346
32261,3365,368
32262,3365,428
32263,3365,487
32264,3365,521
32265,3365,599
32266,3365,698
32267,3365,725
32268,3365,726
32269,3365,779
32270,3365,787
32271,3365,793
32272,3365,839
32273,3365,853
32274,3365,910
32275,3365,936
32276,3365,1040
32277,3365,1146
32278,3365,1292
32279,3365,1505
32280,3365,1539
32281,3365,1545
32282,3365,1664
32283,3365,1686
32284,3365,1689
32285,3365,1750
32286,3365,2297
32287,3365,2427
32288,3365,3301
32289,3365,3777
32290,3367,196
32291,3367,444
32292,3367,447
32293,3367,555
32294,3367,578
32295,3367,609
32296,3367,743
32297,3367,814
32298,3367,834
32299,3367,856
32300,3367,908
32301,3367,1043
32302,3367,1100
32303,3367,1231
32304,3367,1441
32305,3367,1646
32306,3367,1789
32307,3367,1955
32308,3367,2127
32309,3367,2137
32310,3367,2382
32311,3367,2841
32312,3367,3335
32313,3367,4654
32314,3368,340
32315,3368,599
32316,3368,839
32317,3371,359
32318,3372,444
32319,3372,609
32320,3373,896
32321,3376,20
32322,3376,48
32323,3376,66
32324,3376,79
32325,3376,82
32326,3376,98
32327,3376,121
32328,3376,126
32329,3376,129
32330,3376,198
32331,3376,210
32332,3376,234
32333,3376,306
32334,3376,361
32335,3376,445
32336,3378,215
32337,3378,222
32338,3378,259
32339,3378,338
32340,3378,340
32341,3378,342
32342,3378,346
32343,3378,368
32344,3378,521
32345,3378,599
32346,3378,698
32347,3378,726
32348,3378,779
32349,3378,793
32350,3378,839
32351,3378,936
32352,3378,1040
32353,3378,1505
32354,3378,1545
32355,3378,1689
32356,3380,8543
32357,3380,9039
32358,3382,8166
32359,3384,7578
32360,3384,9072
32361,3386,7493
32362,3386,8097
32363,3386,8114
32364,3386,8278
32365,3389,7131
32366,3389,9275
32367,3393,7
32368,3393,14
32369,3393,15
32370,3393,19
32371,3393,25
32372,3393,32
32373,3393,34
32374,3393,36
32375,3393,38
32376,3393,44
32377,3393,50
32378,3393,53
32379,3393,61
32380,3393,63
32381,3393,71
32382,3393,73
32383,3393,86
32384,3393,116
32385,3393,120
32386,3393,128
32387,3393,142
32388,3393,164
32389,3393,177
32390,3393,195
32391,3393,209
32392,3393,247
32393,3393,256
32394,3393,286
32395,3393,530
32396,3393,544
32397,3393,728
32398,3393,761
32399,3393,849
32400,3393,896
32401,3393,1321
32402,3393,3485
32403,3414,15
32404,3414,38
32405,3414,116
32406,3414,120
32407,3415,14
32408,3415,38
32409,3433,259
32410,3433,327
32411,3433,340
32412,3433,368
32413,3433,599
32414,3433,726
32415,3433,839
32416,3434,3
32417,3434,20
32418,3434,48
32419,3434,66
32420,3434,76
32421,3434,79
32422,3434,82
32423,3434,98
32424,3434,126
32425,3434,129
32426,3434,154
32427,3434,171
32428,3434,201
32429,3434,234
32430,3434,242
32431,3434,250
32432,3434,378
32433,3434,429
32434,3434,603
32435,3434,1101
32436,3435,215
32437,3436,114
32438,3436,196
32439,3436,322
32440,3436,409
32441,3436,444
32442,3436,447
32443,3436,555
32444,3436,578
32445,3436,604
32446,3436,609
32447,3436,743
32448,3436,814
32449,3436,834
32450,3436,856
32451,3436,908
32452,3436,1043
32453,3436,1058
32454,3436,1100
32455,3436,1163
32456,3436,1229
32457,3436,1231
32458,3436,1236
32459,3436,1275
32460,3436,1334
32461,3436,1335
32462,3436,1342
32463,3436,1344
32464,3436,1441
32465,3436,1460
32466,3436,1469
32467,3436,1549
32468,3436,1562
32469,3436,1625
32470,3436,1646
32471,3436,1789
32472,3436,1955
32473,3436,2122
32474,3436,2127
32475,3436,2137
32476,3436,2223
32477,3436,2282
32478,3436,2382
32479,3436,2785
32480,3436,2841
32481,3436,2872
32482,3436,3024
32483,3436,3170
32484,3436,3243
32485,3436,3335
32486,3436,3450
32487,3436,3479
32488,3436,3520
32489,3436,4132
32490,3436,4262
32491,3436,4654
32492,3436,5130
32493,3436,5164
32494,3436,5421
32495,3437,48
32496,3437,66
32497,3437,306
32498,3438,215
32499,3438,222
32500,3438,259
32501,3438,338
32502,3438,340
32503,3438,342
32504,3438,346
32505,3438,368
32506,3438,599
32507,3438,726
32508,3438,779
32509,3438,793
32510,3438,839
32511,3438,936
32512,3449,20
32513,3449,48
32514,3449,66
32515,3449,76
32516,3449,79
32517,3449,82
32518,3449,98
32519,3449,126
32520,3449,129
32521,3449,171
32522,3449,198
32523,3449,234
32524,3449,242
32525,3449,250
32526,3449,378
32527,3449,429
32528,3450,116
32529,3463,215
32530,3463,338
32531,3463,342
32532,3463,346
32533,3463,359
32534,3463,368
32535,3463,521
32536,3463,599
32537,3463,726
32538,3463,793
32539,3463,839
32540,3463,936
32541,3466,48
32542,3466,66
32543,3466,76
32544,3466,79
32545,3466,82
32546,3466,98
32547,3466,126
32548,3466,129
32549,3466,242
32550,3467,114
32551,3467,444
32552,3467,555
32553,3467,578
32554,3467,609
32555,3467,1043
32556,3467,1441
32557,3467,1646
32558,3472,14
32559,3472,15
32560,3472,19
32561,3472,25
32562,3472,32
32563,3472,36
32564,3472,38
32565,3472,44
32566,3472,63
32567,3472,116
32568,3472,120
32569,3472,138
32570,3472,164
32571,3472,209
32572,3472,761
32573,3472,896
32574,3474,215
32575,3474,259
32576,3474,338
32577,3474,340
32578,3474,342
32579,3474,346
32580,3474,368
32581,3474,599
32582,3474,698
32583,3474,726
32584,3474,787
32585,3474,793
32586,3474,839
32587,3474,936
32588,3476,48
32589,3476,66
32590,3476,76
32591,3476,126
32592,3476,129
32593,3478,215
32594,3478,222
32595,3478,259
32596,3478,327
32597,3478,338
32598,3478,340
32599,3478,342
32600,3478,346
32601,3478,368
32602,3478,428
32603,3478,521
32604,3478,599
32605,3478,698
32606,3478,725
32607,3478,726
32608,3478,779
32609,3478,787
32610,3478,793
32611,3478,839
32612,3478,853
32613,3478,910
32614,3478,936
32615,3478,954
32616,3478,1040
32617,3478,1146
32618,3478,1292
32619,3478,1545
32620,3478,1689
32621,3481,340
32622,3481,599
32623,3481,726
32624,3481,839
32625,3489,114
32626,3489,157
32627,3489,196
32628,3489,260
32629,3489,322
32630,3489,409
32631,3489,444
32632,3489,447
32633,3489,483
32634,3489,533
32635,3489,555
32636,3489,578
32637,3489,604
32638,3489,609
32639,3489,743
32640,3489,814
32641,3489,834
32642,3489,856
32643,3489,908
32644,3489,978
32645,3489,1043
32646,3489,1058
32647,3489,1100
32648,3489,1163
32649,3489,1199
32650,3489,1229
32651,3489,1231
32652,3489,1236
32653,3489,1275
32654,3489,1314
32655,3489,1327
32656,3489,1334
32657,3489,1335
32658,3489,1342
32659,3489,1344
32660,3489,1441
32661,3489,1466
32662,3489,1469
32663,3489,1549
32664,3489,1562
32665,3489,1567
32666,3489,1625
32667,3489,1646
32668,3489,1725
32669,3489,1789
32670,3489,1862
32671,3489,1955
32672,3489,2122
32673,3489,2127
32674,3489,2137
32675,3489,2155
32676,3489,2210
32677,3489,2214
32678,3489,2223
32679,3489,2282
32680,3489,2382
32681,3489,2528
32682,3489,2785
32683,3489,2792
32684,3489,2841
32685,3489,2872
32686,3489,3024
32687,3489,3243
32688,3489,3335
32689,3489,3421
32690,3489,3450
32691,3489,3479
32692,3489,3520
32693,3489,3574
32694,3489,3723
32695,3489,3731
32696,3489,4132
32697,3489,4262
32698,3489,4654
32699,3489,4762
32700,3489,4839
32701,3489,4941
32702,3489,5130
32703,3489,5145
32704,3489,5164
32705,3489,5489
32706,3489,6255
32707,3489,6377
32708,3491,7
32709,3491,14
32710,3491,15
32711,3491,19
32712,3491,25
32713,3491,38
32714,3491,44
32715,3491,50
32716,3491,61
32717,3491,63
32718,3491,120
32719,3491,128
32720,3491,761
32721,3498,215
32722,3498,222
32723,3498,259
32724,3498,307
32725,3498,338
32726,3498,340
32727,3498,342
32728,3498,346
32729,3498,368
32730,3498,487
32731,3498,599
32732,3498,726
32733,3498,779
32734,3498,787
32735,3498,793
32736,3498,839
32737,3498,853
32738,3498,910
32739,3498,936
32740,3498,1040
32741,3498,1292
32742,3498,2427
32743,3498,3301
32744,3499,215
32745,3499,222
32746,3499,259
32747,3499,327
32748,3499,338
32749,3499,340
32750,3499,342
32751,3499,346
32752,3499,368
32753,3499,428
32754,3499,599
32755,3499,698
32756,3499,725
32757,3499,726
32758,3499,779
32759,3499,787
32760,3499,793
32761,3499,839
32762,3499,853
32763,3499,910
32764,3499,936
32765,3499,1040
32766,3499,1292
32767,3499,1539
32768,3499,1545
32769,3499,1686
32770,3499,1689
32771,3503,50
32772,3504,14
32773,3504,15
32774,3504,19
32775,3504,36
32776,3504,38
32777,3504,44
32778,3504,63
32779,3504,71
32780,3504,86
32781,3504,116
32782,3504,120
32783,3504,177
32784,3504,195
32785,3504,247
32786,3507,48
32787,3507,66
32788,3507,126
32789,3507,242
32790,3511,34
32791,3511,336
32792,3513,4
32793,3513,30
32794,3513,31
32795,3513,62
32796,3513,119
32797,3513,263
32798,3513,292
32799,3522,48
32800,3522,66
32801,3522,79
32802,3522,126
32803,3522,129
32804,3522,198
32805,3524,12
32806,3530,215
32807,3530,222
32808,3530,259
32809,3530,305
32810,3530,307
32811,3530,338
32812,3530,340
32813,3530,342
32814,3530,346
32815,3530,359
32816,3530,368
32817,3530,404
32818,3530,444
32819,3530,599
32820,3530,609
32821,3530,698
32822,3530,726
32823,3530,743
32824,3530,779
32825,3530,793
32826,3530,821
32827,3530,839
32828,3530,936
32829,3530,1291
32830,3530,1312
32831,3530,1498
32832,3530,1538
32833,3530,1545
32834,3530,1827
32835,3530,1864
32836,3530,1970
32837,3530,2173
32838,3530,2421
32839,3530,2779
32840,3530,2917
32841,3530,3360
32842,3530,3399
32843,3530,3482
32844,3530,4031
32845,3530,4449
32846,3530,5054
32847,3537,2631
32848,3537,4830
32849,3537,6909
32850,3537,8584
32851,3537,9400
32852,3537,9455
32853,3538,9277
32854,3539,8258
32855,3540,6973
32856,3540,8417
32857,3541,8329
32858,3542,1866
32859,3542,7077
32860,3542,7411
32861,3542,8365
32862,3543,8202
32863,3543,8856
32864,3543,8977
32865,3544,9424
32866,3545,1946
32867,3545,2635
32868,3545,7430
32869,3545,7757
32870,3546,1908
32871,3546,1942
32872,3546,7882
32873,3547,1923
32874,3547,7110
32875,3547,7558
32876,3547,7877
32877,3547,7988
32878,3547,8390
32879,3548,8199
32880,3550,7069
32881,3551,1942
32882,3551,7882
32883,3552,6913
32884,3552,7295
32885,3552,7574
32886,3552,7702
32887,3552,8639
32888,3552,8724
32889,3552,8836
32890,3553,7197
32891,3554,6987
32892,3554,8555
32893,3554,9484
32894,3561,3
32895,3561,20
32896,3561,306
32897,3561,445
32898,3562,48
32899,3562,66
32900,3562,76
32901,3562,126
32902,3562,129
32903,3563,215
32904,3563,338
32905,3563,342
32906,3563,346
32907,3563,368
32908,3563,521
32909,3563,793
32910,3563,936
32911,3564,48
32912,3564,66
32913,3564,76
32914,3564,98
32915,3564,126
32916,3564,129
32917,3564,242
32918,3564,359
32919,3564,3326
32920,3566,740
32921,3570,48
32922,3570,228
32923,3572,215
32924,3575,15
32925,3575,25
32926,3575,38
32927,3575,63
32928,3575,116
32929,3575,675
32930,3576,359
32931,3576,404
32932,3576,444
32933,3576,447
32934,3576,555
32935,3576,599
32936,3576,609
32937,3576,1043
32938,3576,1441
32939,3576,1538
32940,3576,1864
32941,3576,2137
32942,3576,2173
32943,3576,2421
32944,3576,3399
32945,3578,4
32946,3578,31
32947,3578,62
32948,3582,7
32949,3582,15
32950,3582,38
32951,3582,50
32952,3582,116
32953,3582,120
32954,3584,196
32955,3584,444
32956,3584,447
32957,3584,555
32958,3584,578
32959,3584,609
32960,3584,743
32961,3584,1043
32962,3584,1231
32963,3584,1441
32964,3584,1789
32965,3584,1955
32966,3584,2137
32967,3584,3024
32968,3584,4654
32969,3584,5164
32970,3584,5489
32971,3590,48
32972,3590,50
32973,3590,66
32974,3590,234
32975,3590,306
32976,3590,341
32977,3590,445
32978,3590,1031
32979,3593,7114
32980,3595,7202
32981,3595,7767
32982,3596,7833
32983,3599,7322
32984,3599,7510
32985,3606,114
32986,3606,196
32987,3606,444
32988,3606,447
32989,3606,533
32990,3606,555
32991,3606,578
32992,3606,609
32993,3606,743
32994,3606,814
32995,3606,834
32996,3606,856
32997,3606,908
32998,3606,1043
32999,3606,1058
33000,3606,1100
33001,3606,1163
33002,3606,1229
33003,3606,1231
33004,3606,1236
33005,3606,1334
33006,3606,1335
33007,3606,1342
33008,3606,1344
33009,3606,1441
33010,3606,1625
33011,3606,1646
33012,3606,1789
33013,3606,1955
33014,3606,2122
33015,3606,2127
33016,3606,2137
33017,3606,2223
33018,3606,2282
33019,3606,2382
33020,3606,2785
33021,3606,2841
33022,3606,3024
33023,3606,3335
33024,3606,3421
33025,3606,3479
33026,3606,4654
33027,3606,5164
33028,3606,6377
33029,3625,7912
33030,3625,8091
33031,3630,222
33032,3630,259
33033,3630,340
33034,3630,342
33035,3630,368
33036,3630,599
33037,3630,726
33038,3630,839
33039,3636,196
33040,3636,202
33041,3636,203
33042,3636,228
33043,3636,340
33044,3636,368
33045,3636,381
33046,3636,444
33047,3636,447
33048,3636,533
33049,3636,555
33050,3636,578
33051,3636,609
33052,3636,726
33053,3636,743
33054,3636,814
33055,3636,834
33056,3636,839
33057,3636,856
33058,3636,908
33059,3636,1043
33060,3636,1199
33061,3636,1231
33062,3636,1314
33063,3636,1344
33064,3636,1441
33065,3636,1789
33066,3636,1955
33067,3636,2091
33068,3636,2127
33069,3636,2137
33070,3636,2196
33071,3636,2382
33072,3636,2419
33073,3636,2528
33074,3636,2792
33075,3636,2841
33076,3636,3024
33077,3636,3243
33078,3636,3731
33079,3636,4654
33080,3636,4941
33081,3636,5164
33082,3636,5489
33083,3636,6204
33084,3636,6377
33085,3638,48
33086,3638,66
33087,3638,82
33088,3643,346
33089,3643,368
33090,3646,15
33091,3646,116
33092,3646,120
33093,3647,196
33094,3647,444
33095,3647,447
33096,3647,533
33097,3647,555
33098,3647,578
33099,3647,609
33100,3647,743
33101,3647,814
33102,3647,856
33103,3647,1043
33104,3647,1100
33105,3647,1231
33106,3647,1236
33107,3647,1335
33108,3647,1344
33109,3647,1441
33110,3647,1646
33111,3647,1789
33112,3647,2122
33113,3647,2127
33114,3647,2137
33115,3647,2223
33116,3647,2382
33117,3647,2841
33118,3647,3024
33119,3647,4654
33120,3647,5489
33121,3652,42
33122,3652,114
33123,3652,196
33124,3652,260
33125,3652,386
33126,3652,444
33127,3652,447
33128,3652,483
33129,3652,488
33130,3652,533
33131,3652,555
33132,3652,578
33133,3652,609
33134,3652,743
33135,3652,814
33136,3652,834
33137,3652,856
33138,3652,908
33139,3652,978
33140,3652,1043
33141,3652,1058
33142,3652,1064
33143,3652,1100
33144,3652,1163
33145,3652,1229
33146,3652,1231
33147,3652,1236
33148,3652,1275
33149,3652,1314
33150,3652,1327
33151,3652,1334
33152,3652,1335
33153,3652,1342
33154,3652,1344
33155,3652,1441
33156,3652,1466
33157,3652,1549
33158,3652,1567
33159,3652,1625
33160,3652,1646
33161,3652,1789
33162,3652,1790
33163,3652,1803
33164,3652,1862
33165,3652,1955
33166,3652,2092
33167,3652,2122
33168,3652,2127
33169,3652,2137
33170,3652,2155
33171,3652,2214
33172,3652,2223
33173,3652,2282
33174,3652,2327
33175,3652,2382
33176,3652,2528
33177,3652,2674
33178,3652,2792
33179,3652,2841
33180,3652,2872
33181,3652,3024
33182,3652,3243
33183,3652,3335
33184,3652,3421
33185,3652,3450
33186,3652,3479
33187,3652,3723
33188,3652,4132
33189,3652,4262
33190,3652,4654
33191,3652,4671
33192,3652,4762
33193,3652,5130
33194,3652,5164
33195,3652,5421
33196,3652,5489
33197,3652,5545
33198,3652,6377
33199,3653,48
33200,3653,66
33201,3653,126
33202,3653,129
33203,3657,62
33204,3658,305
33205,3658,338
33206,3658,340
33207,3658,342
33208,3658,346
33209,3658,359
33210,3658,368
33211,3658,404
33212,3658,444
33213,3658,447
33214,3658,578
33215,3658,599
33216,3658,609
33217,3658,698
33218,3658,726
33219,3658,743
33220,3658,1441
33221,3658,1538
33222,3658,1545
33223,3658,1864
33224,3658,2421
33225,3661,215
33226,3661,222
33227,3661,259
33228,3661,305
33229,3661,307
33230,3661,338
33231,3661,340
33232,3661,342
33233,3661,346
33234,3661,359
33235,3661,368
33236,3661,404
33237,3661,487
33238,3661,599
33239,3661,726
33240,3661,779
33241,3661,793
33242,3661,839
33243,3661,853
33244,3661,910
33245,3661,936
33246,3661,1040
33247,3661,1545
33248,3661,1789
33249,3661,1864
33250,3661,3399
33251,3662,7077
33252,3664,8338
33253,3665,7614
33254,3666,7187
33255,3666,7356
33256,3666,7402
33257,3666,7878
33258,3666,9518
33259,3667,7402
33260,3667,8186
33261,3667,8988
33262,3667,9082
33263,3668,8462
33264,3668,9332
33265,3669,1375
33266,3669,9240
33267,3670,8847
33268,3671,7631
33269,3671,8600
33270,3671,8937
33271,3671,9159
33272,3673,7134
33273,3673,7721
33274,3673,8574
33275,3673,8912
33276,3673,9010
33277,3673,9018
33278,3674,6991
33279,3674,7225
33280,3674,8267
33281,3674,9184
33282,3674,9498
33283,3675,7712
33284,3675,7879
33285,3676,7979
33286,3677,7323
33287,3677,8914
33288,3678,8257
33289,3679,6894
33290,3679,7971
33291,3679,8268
33292,3679,8480
33293,3679,8719
33294,3679,8776
33295,3679,9147
33296,3679,9538
33297,3680,8370
33298,3680,8876
33299,3681,1938
33300,3681,7452
33301,3681,8176
33302,3681,8911
33303,3685,20
33304,3685,48
33305,3685,66
33306,3685,76
33307,3685,79
33308,3685,82
33309,3685,98
33310,3685,126
33311,3685,129
33312,3685,234
33313,3685,242
33314,3685,429
33315,3686,20
33316,3686,48
33317,3686,66
33318,3686,79
33319,3686,82
33320,3686,98
33321,3686,126
33322,3686,129
33323,3686,242
33324,3687,104
33325,3687,114
33326,3687,157
33327,3687,196
33328,3687,260
33329,3687,322
33330,3687,430
33331,3687,444
33332,3687,447
33333,3687,483
33334,3687,488
33335,3687,533
33336,3687,555
33337,3687,578
33338,3687,609
33339,3687,743
33340,3687,814
33341,3687,834
33342,3687,856
33343,3687,908
33344,3687,1043
33345,3687,1058
33346,3687,1100
33347,3687,1163
33348,3687,1229
33349,3687,1231
33350,3687,1236
33351,3687,1275
33352,3687,1314
33353,3687,1334
33354,3687,1335
33355,3687,1342
33356,3687,1344
33357,3687,1441
33358,3687,1460
33359,3687,1466
33360,3687,1535
33361,3687,1562
33362,3687,1567
33363,3687,1625
33364,3687,1646
33365,3687,1789
33366,3687,1851
33367,3687,1955
33368,3687,2122
33369,3687,2127
33370,3687,2137
33371,3687,2155
33372,3687,2223
33373,3687,2282
33374,3687,2382
33375,3687,2528
33376,3687,2674
33377,3687,2792
33378,3687,2841
33379,3687,3024
33380,3687,3243
33381,3687,3335
33382,3687,3450
33383,3687,3479
33384,3687,3723
33385,3687,4132
33386,3687,4262
33387,3687,4654
33388,3687,4671
33389,3687,4839
33390,3687,5130
33391,3687,5545
33392,3688,114
33393,3688,196
33394,3688,222
33395,3688,259
33396,3688,305
33397,3688,327
33398,3688,340
33399,3688,342
33400,3688,346
33401,3688,359
33402,3688,368
33403,3688,404
33404,3688,428
33405,3688,444
33406,3688,447
